2.5601828175845878,2.731547313350992
2.345766665361831,1.160674799611352
3.3849054118251067,4.902957054746095
3.8851337142818734,2.2863021736333264
7.809535189464633,6.883741013549753
9.25833032078323,7.950697337334925
7.709050913034812,7.456582128440305
3.15964948465278,4.113328350655722
6.789287236985098,8.05538104006153
2.773968544283176,2.3161424100960764
6.488160686280365,5.164260363663449
4.713102272274958,4.630834632995759
2.980698461588957,3.1263603663126758
5.821769523986794,4.542033497152893
4.846661448579152,5.778323456740757
7.629950407590947,7.876372271852554
1.7142951900675367,1.9080738985322896
4.9067073495523585,3.272404472040588
3.497559412651392,3.156479077298442
4.701526871688337,5.220031571042084
2.0282601032268888,2.364692440351197
2.023644750198085,3.552362911457184
5.145627381191305,5.056726463457425
3.937841827743279,4.857013399269175
7.927062185504882,8.154064999828796
