6.145920172937754,57.70291123707371
5.90343617711328,61.7808243821859
5.418740517034109,56.74625280005516
5.559031191719148,53.70511182802209
6.707942837041384,69.68130496433164
4.355072552835763,57.622152282107315
6.600406631314382,66.8603514189649
5.222391269904454,61.30098633404116
5.458698869000967,49.7121455942574
5.185981067157863,61.25002054515743
5.703393616129915,59.69637936746253
6.62925871060318,51.69271248252201
6.148328176823081,63.25640346011512
3.971577444362735,54.5383238228645
7.159183397848166,64.21383044996661
6.7149728783850335,63.09460412251919
4.206580898695413,62.67373239338717
4.728870508036447,57.79814140827052
5.893280837675704,55.192695856060986
4.882240816017852,56.28034376215308
8.173906649411935,53.05811111943178
5.973368034281711,67.39341280987924
7.4308071207107576,65.91726947254502
7.0384654849847,56.65844577255089
7.350073423124196,57.953359846437934
7.1733202997685535,54.83012714761725
7.961126108233488,64.79224785087484
6.041090968185471,63.135608010118425
8.261544147757075,69.41845583631392
5.2974932942458075,59.297741841312735
