5.3562437465495405,6.357268210880085
5.931811108474246,5.08936553129258
7.689220608225478,7.725567215681286
6.403480384108197,7.149963606301941
5.528218246633826,5.370258046873858
5.242911644702681,7.474474596841538
7.26276136855624,7.589823855099816
6.122427357682573,7.134260556279518
6.9475445116068,8.319664682783257
6.88997027258846,8.234389211053243
6.483305961118046,5.709040923445169
6.395367370513724,10.060417225633039
5.854821828650202,5.970364393665361
5.695049539464378,3.3893770697235124
3.773509950058834,3.011390292030584
7.2235511156507215,7.987285765049487
6.944763278198391,6.865300087830174
3.807244056027958,2.42252188758235
5.985846416452881,6.3138064513829875
6.731547193430437,7.125341346426773
6.294041060113526,5.920350813698531
5.935591524859955,6.331315980216588
4.735699802590412,5.572859115348595
6.187077411589337,4.135763167171028
6.586988162747635,8.836608194551108
5.179962043022598,5.880631748075326
5.945342689293615,7.047427697822611
4.302997932800385,5.186062970708009
6.647940092874834,5.94909778654688
5.419139028694789,5.121782757624964
