10.692055283092456,18.66572496244048,21.769070518850654,23.738254111384396,27.67729724715967,29.47798180041128,47.75870995294499,43.77490011553751,43.33057765940359,41.12049720764432,63.22382295661663,34.5835747642607,61.569040867389944,96.36757760952743,77.70072186515121,69.59884897416607,86.93816920498948,82.71295079897257,96.4947998275739,156.68165665339433
9.677631350121588,17.953612943222556,20.756913427326566,22.469186993146163,31.33719921086507,27.153742840258346,31.09368768652471,33.05991414884711,49.051846265445086,56.80825554172438,49.08712377158972,74.5129104984195,41.854575573222746,77.45543635919253,91.44536781873526,78.30689302597177,105.39535632211008,92.03585301407,115.30999593501187,101.9449858699288
9.794465448871396,18.210963342268144,12.074907144229538,25.26334940844106,25.64424842469246,43.260273603067446,50.71141356922211,44.4365754920044,51.206176378401835,59.412491862913654,37.23876581301887,69.43022859266648,57.696283081215796,62.84976161980151,76.0996405490841,87.69556342812636,71.02783900682448,76.57814243147706,89.00372415363377,105.14136666340461
8.090357544758557,10.204198004216222,19.145756446136645,28.553070136051343,34.422133345286454,21.492423516517167,44.2185986050436,36.725101365722594,40.37281132536171,45.42199097774627,62.40316425115881,48.683731505331195,79.26077566456782,59.30880576436674,79.79725324052241,74.43511075390832,86.0742580951957,78.30711446343462,101.42172810718102,127.2777632738117
13.734389402906004,11.08455658654534,16.479748499851038,30.642927251038277,22.67884219362822,35.400429055937806,42.28348302981223,37.882305765841366,56.68099642214812,78.72360798366797,62.18156118675253,64.96179642988106,79.09883094492918,58.84759966850437,83.50603175175955,69.24075717135636,95.51265001120095,97.29288256776977,121.66223872844864,86.61232809224512
10.50506534328382,14.245257209624985,16.558652333444762,37.48119287628359,22.94088424936991,30.197760826197413,41.45990627529782,56.06409496540654,30.228951809913735,55.21887777085447,33.97788334536126,73.09846462070931,48.751447823778506,69.49185874099271,97.21684639676575,63.408261735076515,97.95427510273333,91.89462564505881,,94.00677414084217
12.045849789539258,13.146568571241536,24.987620759481672,29.19436140772241,33.08131127572213,32.295464930685114,46.46848813641088,,66.18304380945995,73.31697623034808,65.9046427705186,54.57803805663252,,69.17185603448046,73.67306982061731,45.74499512468556,75.60874614667642,62.26765844671588,,118.39632733467023
8.64220523361585,14.38935980570704,19.874457402490687,32.47104878677463,37.38242176582811,44.88973381519732,36.01238740749982,,40.169100621448074,45.73280654817286,62.77070166155422,63.67908111706034,,84.87728007746198,58.565038922468545,80.03308334023646,62.27115773860834,92.84430333500185,,123.69248732843788
7.924816094636036,11.990708363374504,20.048754278320516,20.3764308194999,27.175235413312116,38.50188216912477,26.342729535421547,,47.638608231497926,63.7506114274586,66.18960944810584,65.22019256512598,,104.58109435863749,47.44116127098801,71.32081528305099,100.31940397339791,138.62062534611218,,133.9543560904154
,17.47585716922391,25.50301555774051,24.51467877460448,27.307902652918585,55.915533536304366,32.9287141257624,,43.7687874449318,61.58724255911443,59.52707972891151,64.57015513893822,,111.06095015184499,50.41825678931369,86.75061039245787,97.63021308698129,109.71296623082029,,97.067473387108
,16.26791748562231,24.289543577330672,25.604750547065052,21.587802434775668,35.70664638671571,,,44.79730790877314,69.44379425552313,72.9033981938268,64.4836902397792,,72.7525400602802,94.25832929294492,66.22833889463801,71.97334494934958,151.6085233712187,,120.60098106436632
,19.65764161570941,19.142699593063945,24.69985841327816,28.820677664563014,37.16474271300259,,,62.23063112875581,71.77394234062942,61.878935848977655,90.10474235184807,,74.55807483004497,100.83939635644356,107.43849768903802,,,,144.26602168161963
,17.116710909689697,17.364687433086864,,,33.672263332865526,,,47.77214533788678,59.56426223572524,59.15391129466408,76.72863367414135,,96.15168740506304,69.08751079430078,100.17200213558998,,,,97.6735122908194
,18.350065259018546,21.421386538022595,,,36.682798347232506,,,51.716708612386725,53.05621530048452,,62.43042405366601,,51.59382525925978,106.73045535039833,,,,,
,16.353990830132055,16.368337497215943,,,38.467918130824344,,,54.933195348051555,44.7781295755202,,61.084389458507964,,64.08353899305851,124.7548379318423,,,,,
,12.16472498877905,18.494335218623785,,,27.958409170146503,,,62.04450768669028,,,47.39045101130616,,66.51203808422581,,,,,,
,19.824538573134557,16.568647335578056,,,37.13335245823492,,,,,,56.69234353261044,,77.61028767135846,,,,,,
,22.84114712933349,27.283920677627485,,,33.29841315228084,,,,,,,,89.05637522412788,,,,,,
,,22.18073193908397,,,31.556207520328044,,,,,,,,86.72488112043398,,,,,,
